parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,value_score,weighted_rating_signal,demand_rank,value_rank,review_rank
B06Y6KM619,"AMZNOVA Heavy Duty Dog Seat Belt, Elastic Dog Tether for Medium to Large Dogs, Black, Large",AMZNOVA,Dogs,"Collars, Harnesses & Leashes",,4.1,31,1,,14.209517201478878,2967.0,3660.0,54.0
B00GRPW258,Animal Stretcher,JorVet,Dogs,Health Supplies,139.99,4.1,31,1,0.1015038017106856,14.209517201478878,2967.0,3644.0,54.0
B07QK3N7Q1,Iseebiz Automatic Cat Feeder Pet Feeder 6L Automatic Dog Feeder Food Dispenser Features:Wi-Fi Camera Time and Meal Size Programmable Recorder APP Control Up to 6 Meals a Day for Medium and Large Pet,Iseebiz,Cats,Feeding & Watering Supplies,,4.0,31,1,,13.862943611198906,2967.0,3660.0,54.0
B00VFWJYTA,"Flexi Durabelt Retractable Belt Dog Leash, Large, 16-Feet Long, Supports up to 150-Pound, Pink",FLEXI,Dogs,"Collars, Harnesses & Leashes",,3.9,31,2,,13.516370020918933,2967.0,3660.0,53.0
B0BMY1DV5P,"ybsutools The Competition Dog Disc is 8.75 inches, Safe and Does not Hurt The Gums, Best for Flight, Puncture Resistance, Dog disc, Suitable for Small and Medium-Sized Dogs and Puppies, Orange",ybsutools,Dogs,Toys,9.98,3.9,31,1,1.354345693478851,13.516370020918933,2967.0,2213.0,54.0
B071YCHNWT,"Nylabone Reach and Clean Chew Toy, Medium",Nylabone,Dogs,Toys,,3.7,31,2,,12.823222840358989,2967.0,3660.0,53.0
B00LEMFI7I,"Premium Probiotics For Dogs By Halo Pets - Digestive Enzyme Support For All Dog Types - No Added Wheat - Maintains Healthy Digestion, Immune System and Bowel Health - Supplement For Daily Use - 60 Bite Size Duck Flavored Bone Shaped Chews",Halo Pets,Dogs,,,3.2,31,1,,11.090354888959126,2967.0,3660.0,54.0
B0BWJV35WS,"Molypet Automatic Cat Feeders - 5G WiFi Pet Feeder with APP Control, 4L Dry Food Dog Feeder with Low Food & Blockage Alarms, 1-10 Meals Per Day, Up to 10s Meal Call for Pets",Molypet,Cats,Feeding & Watering Supplies,79.99,4.9,30,2,0.2103580110260935,16.82653730197722,2968.0,3584.0,53.0
B0BNZX4YB7,Nature's Pure Edge Extra Large. 2 Lbs. Coat Guard Rx™ Daily Preventative Powder for Horses - Coat and Skin Treatment & Dry Shampoo for Horses.,Nature's Pure Edge,Horses,Grooming & Bathing Supplies,31.59,4.8,30,1,0.5217834308809339,16.483138581528703,2968.0,3294.0,54.0
B07S8DTWYL,"K9 Power - Carnivore Cookies 1lb, All Natural & Healthy Dog Treats, Real Chicken, Soft Cookies for Training, Supports Joint, Skin, and Coat Health, Made in The USA",K9 Power,Dogs,Treats,20.99,4.5,30,1,0.7362049747586069,15.452942420183158,2968.0,3047.0,54.0
B0BP4YCNPW,"TOKLYUIE Dog Puzzle Toys for Large Dogs, Interactive Pet Food Puzzle Dispensing Slow Feeder, Puzzle Toy for Dogs Mental Stimulation- Enrichment IQ Training Toy for Large Medium Small Dogs",TOKLYUIE,Dogs,Feeding & Watering Supplies,28.99,4.4,30,1,0.5211984718777042,15.109543699734644,2968.0,3296.0,54.0
B00O2TU6WW,Majesty's Grain-Free Buddy Bites Hip and Joint Wafers for Medium / Large Dogs - Superior Support Supplement - Carob and Sweet Potato Flavored - 56 Count (Up To 8 Week Supply),Majesty's,Dogs,Treats,26.99,4.4,30,1,0.5598200703866115,15.109543699734644,2968.0,3251.0,54.0
B07J9HP575,"Blue Buffalo Blue Texas Bbq Natural Adult Dry Dog Food With USA Beef (1 Count), 11 Lb",Blue Buffalo,Dogs,Food,,4.3,30,1,,14.766144979286128,2968.0,3660.0,54.0
B000256AFM,"Two Little Fishies PhytoPlan Advanced Phytoplankton Diet, 30gm",Two Little Fishies,Fish & Aquatic Pets,Food,11.59,4.3,30,1,1.2740418446321078,14.766144979286128,2968.0,2304.0,54.0
B07QMPHSPR,"FUZZU Set of 3 Interactive Cat Toys for Indoor Cats Catnip Toy, Splatterbugs, Gifts for Cat Owners, Durable Quality with U.S. Grown Certified Organic Catnip, Collection Includes Zinger, Frazz, Blast-O",FUZZU,Cats,Toys,22.16,4.0,30,3,0.6198532860081492,13.735948817940585,2968.0,3189.0,52.0
B005GCMKWI,Luffy Create Beautiful Moss Wall Plant Net - Realistic Hang it on The Wall Plant Backdrop - Multifunctional and Easy to Install - Aesthetically Appealing Moss Floor - Makes Tank Cleaning Easy,Luffy,Fish & Aquatic Pets,Aquarium Décor,,3.8,30,1,,13.049151377043556,2968.0,3660.0,54.0
B0018CIU06,"Ruffin' It Tennis Ball Rope Tug - Two-in-One Dog Toy for Park, Home, or Beach",Westminster Pet,Dogs,Toys,8.49,3.7,30,1,1.4965550832267422,12.705752656595042,2968.0,2056.0,54.0
B006YY35CQ,"Imperial Cat Cat 'n Around, Feather Wand (1)",Imperial Cat,Cats,Toys,2.13,3.4,30,1,5.481481922652346,11.675556495249497,2968.0,125.0,54.0
B07BRKYH9Y,"Homitem Ultrasonic Outdoor Bark Controller Sonic Bark Deterrent Anti-barking Devices, No Harm To Pets&Human,Easy Hanging/Mounting,3 Modes,Birdhouse Shaped,White(1-Pack)",Homitem,Dogs,Training & Behavior Aids,,2.7,30,1,,9.271765452109895,2968.0,3660.0,54.0
B087ZWNCSM,PetHub 5ft Strong Dog Leash with Comfortable Extra Padded Handle Highly Reflective Thread for Small Medium and Large Dogs. (Blue),PetHub,Dogs,"Collars, Harnesses & Leashes",,4.8,29,1,,16.325747431978346,2969.0,3660.0,54.0
B08G8VQN3N,Orangdogo No Pull Dog Harness Adjustable Reflective Easy Control Small Medium Dogs Outdoor Pet Vest,Orangdogo,Dogs,"Collars, Harnesses & Leashes",14.99,4.5,29,1,1.0210399077704935,15.305388217479699,2969.0,2648.0,54.0
B0BDLNNPPZ,"PawRoll Calming Dog Bed - Ultra Soft Dog Couch Cover Protector - Waterproof Lining, Non-Slip Sofa Dog Mat - Machine Washable Pet Sofa Ideal for Small Medium Large Dogs & Cats (Large, Light Gray)",PAW ROLL,Dogs,Beds & Furniture,79.0,4.4,29,1,0.18943377821915805,14.965268479313485,2969.0,3599.0,54.0
B0BCBN8B67,Midlee Christmas Mistletoe Dog Headband Costume,Midlee,Dogs,Apparel & Accessories,14.99,4.3,29,1,0.9756603563140271,14.625148741147267,2969.0,2726.0,54.0
B071P36FJV,Iams Grain-Free Naturals Adult With Salmon And Red Lentils Recipe Dry Dog Food 4.4 Pounds (Discontinued By Manufacturer),Iams,Dogs,Food,,4.2,29,1,,14.285029002981053,2969.0,3660.0,54.0
B013N8PR12,Luxe Leather,OmniPet,Dogs,"Collars, Harnesses & Leashes",19.99,4.1,29,1,0.6975942603709273,13.944909264814836,2969.0,3094.0,54.0
B08BZBH9Q8,"kathson Colorful Bird Perch Stand Toy,Bird Chew Lava Toys Parrot Rock Perch Lavaledge Teeth Grinding for Chinchilla Sugar Glider Rats Parakeet Hamster Rabbit and Bunny",kathson,Birds,Birdcage Accessories,,3.9,29,1,,13.264669788482406,2969.0,3660.0,54.0
B00Q2QL3F2,KONG Wubba Ballistic Friends Dog Toy - Orange Bear - Large,KONG,Dogs,Toys,,3.9,29,1,,13.264669788482406,2969.0,3660.0,54.0
B07C2KK14N,"WorldwideTropicals Live Freshwater Aquarium Fish - (4) 1-1.25 Panda Cory - 4-Pack of 1-1.25"" Panda Cories - by Live Tropical Fish - Great For Aquariums - Populate Your Fish Tank",WorldwideTropicals,Fish & Aquatic Pets,Aquarium Décor,20.0,3.8,29,1,0.6462275025158095,12.92455005031619,2969.0,3159.0,54.0
B09SBQC1KZ,All 4s Durable Destroyable & Re-Tieable Interactive Dog Rubber Toy Ring with Rope Stimulates Puppy,All 4s,Dogs,Toys,6.99,3.5,29,1,1.7030315931069449,11.904190835817545,2969.0,1795.0,54.0
B07JVL4YFR,Snoozer Pet Products - Luxury Overstuffed Corner Dog Bed with Microsuede | Small - Dark Chocolate/Buckskin,Snoozer,Cats,Beds & Furniture,125.95,3.5,29,1,0.09451521108231477,11.904190835817545,2969.0,3646.0,54.0
B000BXUWN6,VetriScience Laboratories Bladder Strength Tablet for Dogs,VETRISCIENCE,Dogs,Health Supplies,,3.3,29,1,,11.223951359485113,2969.0,3660.0,54.0
B004YNJYRE,Havahart Wireless Custom Shaped Dog Fence System,Havahart Wireless,Dogs,Training & Behavior Aids,,3.0,29,1,,10.203592144986466,2969.0,3660.0,54.0
B0B8HYQ55Y,"QQPETS Reflective Dog Collar: Soft Nylon Print Cute Pattern Adjustable for Girl Boy Puppy Extra Small Medium Large Pet Walking (Small, Blue Diamond)",QQPETS,Dogs,"Collars, Harnesses & Leashes",10.99,4.7,28,1,1.4400628208313402,15.82629040093643,2970.0,2121.0,54.0
B0BBYYF413,"LOPEDOCAS Round Dog Beds for Medium Dogs Washable, Filling Thicken PP Cotton,Non-Slip Bottom,Cat Beds for Indoor Cats,Dog Kennel Outdoor,Brown",LOPEDOCAS,Dogs,"Crates, Houses & Pens",37.99,4.6,28,1,0.4077273181873593,15.48956081793778,2970.0,3415.0,54.0
B09J2DXDYM,"Short Leash for Dog Training, 4/5ft Dog Tie Down Tether, Chew Proof Tie Out Cable, Chain Dog Lead with Heavy Duty Carabiner, Short Hands Free Slip Leash for Small to Large Dogs Tie-Down Housetraining",Snagle Paw,Dogs,Training & Behavior Aids,12.99,4.4,28,2,1.140577494375711,14.816101651940487,2970.0,2488.0,53.0
B0937DKYC6,Mr. Doggo's - Bully Sticks | Oven-Baked | 6 Inch | 15 Count | Natural Dog Treats | 100% Grass-Fed Beef | Wholesome | Chemical-free | Long Lasting Dog Chews | Fully Digestible | Healthy and Chewy Treat,MR. DOGGO'S,Dogs,Treats,,4.4,28,1,,14.816101651940487,2970.0,3660.0,54.0
B09N9VZ5CG,Ian and Rick's Daily Bird Food Mix Seeds Nuts Veggies Fruits Economy Blend Medium and Large Parrot Diet African Greys Macaws Cockatoos,Birds LOVE,Birds,Food,,4.3,28,1,,14.479372068941839,2970.0,3660.0,54.0
B0BJD624KF,"Dog Sweaters Turtleneck Small Dog Sweater Knitwear Cute Dog Clothes Pullover Warm Pet Sweater with Cute Yarn Decors, Classic Winter Pet Coat Knit Clothes for Cold Weather Ideal Gift for Pet",celamos,Dogs,Apparel & Accessories,13.99,4.2,28,1,1.010910828158913,14.142642485943192,2970.0,2664.0,54.0
B09Y92KG6M,"AikoPets Dog Balls Toy,Dog Balls for Aggressive Chewers, Durable Solid ETPU Rubber Soccer Balls, Dog Water Toy Set for Training,3 Pieces Interactive Dog Toys for Fetch Game(Ring Toy+Soccer Ball+Ball)",AikoPets,Dogs,Toys,,4.2,28,1,,14.142642485943192,2970.0,3660.0,54.0
B07KYJ4FN9,Tiki Pets Dog Meaty Chicken with Salmon Recipe In Broth - 3 oz Cup (8 Pack),TIKI PETS,Dogs,Food,,4.0,28,2,,13.469183319945897,2970.0,3660.0,53.0
B0BRBJF7T3,"AOTYPE Dog Chew Toys for Small Medium Large Aggressive Chewers to Chew, Beef Flavor, Long Lasting Dog Chew Toys for Dogs",AOTYPE,Dogs,Toys,9.99,3.9,28,1,1.314559933628353,13.132453736947248,2970.0,2248.0,54.0
B0BS33DBHL,"Yorpumly Squeaky Dog Toys for Aggressive Chewers, Indestructible Tough Dog Chew Toys with Real Bacon Flavored, Interactive Dog Toys Tug of War for Medium/Large Breed Dogs",Yorpumly,Dogs,Toys,,3.9,28,1,,13.132453736947248,2970.0,3660.0,54.0
B015E9TE94,"Wellness CORE Natural Reduced Fat Grain Free Dry Dog Food, Turkey & Chicken, 12-Pound Bag",Wellness Natural Pet Food,Dogs,Food,,3.6,28,1,,12.122264987951308,2970.0,3660.0,54.0
B08DKST1GH,"Jemirry Premium Plastic Pet Bowls No-Spill Resin Station, 15°Tilted Water and Food Bowl Set,Never Rust, Blue and White",Jemirry,Dogs,Feeding & Watering Supplies,,3.0,28,1,,10.101887489959422,2970.0,3660.0,54.0
B00EAT5X1I,OurPets Durapet Magenta Dog Bowl Large,Our Pets,Dogs,Feeding & Watering Supplies,,5.0,27,1,,16.66102255087602,2971.0,3660.0,54.0
B0B65YPXM4,"Native Pup Waterproof Dog Collars (Large, Blue)",Native Pup,Dogs,"Collars, Harnesses & Leashes",12.99,4.7,27,1,1.2056475133043463,15.661361197823458,2971.0,2390.0,54.0
B099TNQLTF,"Petology Keratin Fortifying Dog Conditioner, Gallon - Natural, Infused with Keratin and Amino Acids to Strengthen and Moisturize Your Dog's Coat, Repairs and Strengthens The Coat, Bulk Refill 128 oz",Petology,Dogs,Grooming,34.99,4.6,27,1,0.43807204192071836,15.328140746805936,2971.0,3388.0,54.0
B0BNQZ4MPG,Nature Gnaws Beef Collagen Chews for Dogs - Premium Natural Beef Hide Bones - Long Lasting Bully Stick Alternative Chew Treats for Aggressive Chewers - Sticks 15 Count,Nature Gnaws,Dogs,Treats,23.99,4.4,27,9,0.6111588097028303,14.661699844770897,2971.0,3198.0,46.0
B001I0VSQ6,Iceland Pure Unscented Pharmaceutical Grade Sardine Anchovy Oil For Dogs And Cats.Bottle Size 17Oz,Iceland Pure,Dogs,Health Supplies,,4.0,27,1,,13.328818040700815,2971.0,3660.0,54.0
B07CHYNNK5,"DISCONTINUED: IAMS ProActive Health Adult German Shepherd Dry Dog Food, Chicken Flavor, 15 Pound Bag",Iams,Dogs,Food,,3.6,27,1,,11.995936236630733,2971.0,3660.0,54.0
B0BKDRRJQY,"VetPet Skin and Coat Dog Treats - Made with Real Ingredients - Made in The USA - Omega 3 Fatty Acids for Skin & Coat Support - Vet Recommended - Bacon Flavored, 6oz Bag",VetPet,Dogs,Treats,,4.8,26,1,,15.82001695682078,2972.0,3660.0,54.0
B0B31PQGX2,"Sandwich Store Cardboard Holiday Cat House with Scratch Pad, Cat Bed for Indoor Cats, Scratching Toy, Christmas Decorations Gifts for Cats",Mr&Mrs PET,Cats,Beds & Furniture,,4.3,26,1,,14.172098523818615,2972.0,3660.0,54.0
B09WWXZ9BM,Snuggle Puppy Tender-Tuffs Big Shots - Jiggly Jellyfish XL Stuffed Plush Toy with Puncture Resistant Squeaker for Medium to Big Dogs,Snuggle Puppy,Dogs,Toys,34.99,4.3,26,2,0.4050328243446303,14.172098523818615,2972.0,3417.0,53.0
B0C1WGVY2Z,"Dog Lick Mats with Suction Cups for Large Dog Size 11.4"" X 7.1'', Lick Mat for Cats Perfectly Stick Yogurt, Peanut Butter & Pet Food for Slow Feeder with Pet Messager Reduce Anxiety(Black)",FOXICO,Dogs,Feeding & Watering Supplies,17.99,4.2,26,1,0.7694560776663804,13.842514837218182,2972.0,3000.0,54.0
B084Q3GMVS,"WeHome Dog Rope Toy, Dog Chew Toys for Aggressive Chewers Large Small Dogs Teething Indestructible Dog Rope Tug Toy Puppy Supplies",WeHome,Dogs,Toys,,4.0,26,1,,13.183347464017316,2972.0,3660.0,54.0
9828377357,Birds LOVE Go-Round Bird Toy,Birds LOVE,Birds,Toys,,3.8,26,2,,12.52418009081645,2972.0,3660.0,53.0
B00449NI0W,Duragear Bucket Dog Car Seat Cover - MicroVelvet Sand,DuraGear Seat Covers,Dogs,Carriers & Travel Products,,3.3,26,1,,10.876261657814286,2972.0,3660.0,54.0
B07VLCH4XS,Fit Treats for Dogs,Smart Fido,Dogs,Treats,,3.0,26,2,,9.887510598012987,2972.0,3660.0,53.0
B08NY539S1,"ZUZG Stuffed Plush Dog Toys,Durable Squeaky Chew Toys,Interactive Dog Toys with Crinkle Paper,Tug of War Plush Dog Toy for Puppy Small Medium Large Breed",ZUZG,Dogs,Toys,14.99,4.3,25,1,0.9346107480648681,14.009815113492373,2973.0,2788.0,54.0
B0BBPS67BB,"ruffles & co. 2-in-1 Silicone Lick Mat Slow Feeder Bowl Versatile Easy to Clean Non-Toxic Reduce Stress Ease Digestion (6.69"" x 3.15"") (Clay)",ruffles & co.,Dogs,Feeding & Watering Supplies,26.99,4.3,25,1,0.5190742909778575,14.009815113492373,2973.0,3301.0,54.0
B0BBMCHRP5,pidan Cat Treats Lickable Soft Squeeze Up Cat Snacks Treats Wet Cat Treats for Adult Senior Cats 15g×6PCS (Beef Flavor),pidan,Cats,Treats,,4.2,25,1,,13.684005459690226,2973.0,3660.0,54.0
B07QN1R9PC,PetSafe Busy Buddy Ultra Rawhide Refill Dog Treat Chew Toys - Size D (3 Pack),PetSafe,Dogs,Toys,20.99,4.0,25,1,0.6208854765167189,13.032386152085929,2973.0,3187.0,54.0
B00175ODGE,"Snoozer Lookout I Pet Car Seat, Medium, Hot Pink",Snoozer,Dogs,Carriers & Travel Products,,3.9,25,1,,12.70657649828378,2973.0,3660.0,54.0
B09QKXJTZS,"EverBrit Cat Scratching Posts for Cat Indoor Cats,Cat Scratch Post with Hanging Balls,Vertical Cat Scrathcer with Interactive Cat Toys,Scratching Post for Large Cats and Kittens",EverBrit,Cats,Beds & Furniture,35.99,3.8,25,1,0.34400574727651095,12.38076684448163,2973.0,3478.0,54.0
B0BK8PQBW7,"Oster Professional Cordless Turbo A5 Animal Clipper with Lithium-Ion Battery, Detachable Blade, Blue for dogs",Oster,Dogs,Grooming,255.24,3.6,25,2,0.04595340674219298,11.729147536877337,2973.0,3657.0,53.0
B005DD56LW,"Dogit Travel Carrier For Dogs with treat Compartment, Voyageur Model 200, Medium, Pink",Hagen,Cats,Carriers & Strollers,,3.2,25,1,,10.425908921668743,2973.0,3660.0,54.0
B00MNMKJJA,"Temptations Cat Treats, Tasty Chicken Flavor, 12 oz Super Mega Bag",Whiskas,Cats,Treats,,5.0,24,1,,16.094379124341003,2974.0,3660.0,54.0
B0BJL4GDKK,"Pedigree Complete Nutrition Adult Dry Dog Food Roasted Chicken, Rice & Vegetable Flavor Dog Kibble, 16 lb. Bag",Pedigree,Dogs,Food,,4.9,24,46,,15.772491541854183,2974.0,3660.0,14.0
B09PHTYT66,Genuine Top Grain Leather Western Tooled Dog Collar | Handmade | Super Soft & Strong | Basket Tooled Padded Dog Collar | Brass & Stainless Steel Hardware | Santa Fe Collection by Angel Pet Supplies,Angel Pet Supplies,Dogs,"Collars, Harnesses & Leashes",,4.8,24,1,,15.450603959367362,2974.0,3660.0,54.0
B09YS5VJS7,Ourllamey Kitten Collar Cat Collars for Girl Cats with Bells Bling Diamond Rhinestone Cat Collar Adjustable 2pcs,OURLLAMEY,Cats,"Collars, Harnesses & Leashes",8.99,4.5,24,1,1.6112281659518244,14.484941211906902,2974.0,1903.0,54.0
B01N7G9C37,"Nispira Replacement Water Filter Cartridges Compatible with Cat Mate & Dog Mate Fountains, Pack of 8",Nispira,Cats,Feeding & Watering Supplies,12.99,4.4,24,1,1.09030435946267,14.163053629420084,2974.0,2556.0,54.0
B0C15RGNSN,"Stella & Chewy’s Carnivore Cravings Savory Shreds Cans – Grain Free, Protein Rich Wet Cat Food – Cage-Free Chicken & Chicken Liver Recipe – (5.2 Ounce Cans, Case of 24)",Stella & Chewy's,Cats,Food,64.56,4.2,24,1,0.2094064198334331,13.519278464446442,2974.0,3585.0,54.0
B0B1HZH3Y3,"Dog Nail Grinder Cordless with LED Light, Professional 2 Speed Quiet Pet Electric Nail Trimmer Rechargeable Dog Nail Clippers Painless Paws Grooming & Smoothing for Small Medium Large Dogs & Cats",Aesfee,Dogs,Grooming,,4.2,24,1,,13.519278464446442,2974.0,3660.0,54.0
B08F6JM354,"Mighty Pets Dog Lick Pad for Dog Training, Distracting, Bathing, Grooming, Slow Dispensing Treat Super Suction Mat (2pcs)",Mighty Pets,Dogs,Grooming,,4.2,24,1,,13.519278464446442,2974.0,3660.0,54.0
B08NJZK666,Lick You Silly Nutter Doodles Peanut Butter Dog Treat Biscuits|Grain and Gluten Free|100% Natural and Preservatives Free|Soft and Easily Digestible|Made in The USA|8-oz Snacks Pack,Lick You Silly,Dogs,Treats,18.98,3.8,24,1,0.6444535371179748,12.231728134499162,2974.0,3162.0,54.0
B017DGLL1U,"Red Dingo Pet Leash, Reflective Turquoise, 15mm (L6-RB-TQ-15)",Red Dingo,Dogs,"Collars, Harnesses & Leashes",24.45,3.7,24,1,0.4871100430270897,11.909840552012342,2974.0,3334.0,54.0
B07JMK6H9K,"Pet Craft Supply Super Snoozer Calming Indoor / Outdoor All Season Water Resistant Durable Dog Bed, Medium, Pewter",Pet Craft Supply,Dogs,Beds & Furniture,,3.7,24,2,,11.909840552012342,2974.0,3660.0,53.0
B00TNZY45K,HDP Kitty or Doggy Nails Caps Size:Medium Color:Glow in The Dark,HDP,Cats,Grooming,7.99,3.7,24,1,1.4905933106398426,11.909840552012342,2974.0,2067.0,54.0
B072BWSRFF,"Coastal - Ribbon - Designer Wrap Adjustable Dog Harness, Floral Rose, 5/8"" x 19""-23""",Coastal,Dogs,"Collars, Harnesses & Leashes",,4.6,23,1,,14.619047619600549,2975.0,3660.0,54.0
B00BP2RC26,"Natural Choice Indoor Adult Cat Dry Cat Food, Chicken And Whole Brown Rice, 3 Lbs.",Nutro,Cats,Food,17.98,4.2,23,1,0.742370750136895,13.347826087461373,2975.0,3041.0,54.0
B09HRQTLFN,"The Lazy Dog Co, Howlidays Pup Pie, 5 Ounce",A LAZY DOG,Dogs,Treats,12.99,4.0,23,1,0.9786154981825853,12.712215321391783,2975.0,2720.0,54.0
B08KVYMCBS,"CALIDAKA 2 Pcs Dog Leg Brace Dog Knee Wrap for Legs Canine Rear Hock Support Hind Leg Wounds, Injuries and Sprains from Arthritis Loss of Stability Elderly Dogs",CALIDAKA,Dogs,Health Supplies,,3.7,23,1,,11.7587991722874,2975.0,3660.0,54.0
B00W522UAY,"Blueberry Pet 4 Colors Soft & Comfy Summer Hope 3M Reflective Padded Dog Collar with O-Ring, Fluorescent Yellow, Small, Neck 12""-16"", Adjustable Collars for Dogs",Blueberry Pet,Dogs,"Collars, Harnesses & Leashes",,3.5,23,1,,11.12318840621781,2975.0,3660.0,54.0
B08SQWVFNY,"Anosiar Interactive cat Toys, 180 Degree Self Rotating Ball Car Toy with Catnip, Cat Wand Chaser Trainning Toys for Kitten/Cats Toys, Stimulate Attractive Hunting Instinct for Your Kitty",Anosiar,Cats,Toys,,3.1,23,1,,9.851966874078633,2975.0,3660.0,54.0
B01HB8QF9S,"AvoDerm Natural All Life Stages Dry & Wet Dog Food, Grain Free, Chicken & Vegetables Recipe",AvoDerm,Dogs,Food,,3.0,23,3,,9.534161491043838,2975.0,3660.0,52.0
B003TUK06C,"Nature's Miracle No Tracking Paw Wipes, Fresh Citrus Scent (P-5908)",Nature's Miracle,Dogs,Grooming,,3.0,23,1,,9.534161491043838,2975.0,3660.0,54.0
B0887YBHZR,"ARRR Poo Poo Pad (Medium) Dog and Puppy Pee Pads, Potty Training Pads (20 Pads)",ARRR,Dogs,Litter & Housebreaking,,4.7,22,1,,14.736822814867004,2976.0,3660.0,54.0
B0B4JKQX95,6pcs Thanksgiving Catnip Toys Plush Cat Chew Bite Resistant Toys Interactive Boredom Relief Teeth Cleaning Kitten Toys for Fall Thanksgiving Cat Lover Gift,CiyvoLyeen,Cats,Toys,,4.7,22,1,,14.736822814867004,2976.0,3660.0,54.0
B0BBQVS6FQ,"Large Dog Food Mat, Water Fountain and Automatic Pet Feeder Mat, Non Slip of Double Side Thick Rubber Mat with Lip 27.5x15.75x0.3 inch",Harhana,Dogs,Feeding & Watering Supplies,19.99,4.7,22,1,0.7372097456161584,14.736822814867004,2976.0,3045.0,54.0
B0BVFYDXTN,Koneseve Dog Shirts Soft Cotton Dog Clothes Blank Stretchy Basic T-Shirt for Cats Small Medium Large Dogs Cool Puppy Outfit Kitten Apparel Pet Pullover Jumper DIY Tee Costume 2-Pack Pink & Green S,Koneseve,Dogs,Apparel & Accessories,17.99,4.6,22,3,0.8017383765021728,14.423273393274087,2976.0,2954.0,52.0
B0B5PFKML1,"Dog Puzzle Toys - Treat Dispensing Dog Toys - Interactive Dog Puzzle Feeder IQ Training, Mental Enrichment & Slow Feeding - Dog Games Treat Dispenser for Large, Medium & Small Pets, Puppy, Cats",CSD,Dogs,Feeding & Watering Supplies,,4.5,22,1,,14.109723971681174,2976.0,3660.0,54.0
B0C4572H6B,Indoor Puppy Dog PET Potty Training Pee PAD MAT Tray Grass House Toilet W/Tray 20” x 25”,BRINGERPET,Dogs,Litter & Housebreaking,44.5,4.1,22,1,0.28888823113055084,12.855526285309512,2976.0,3529.0,54.0
B07D7DZ5H1,Pet Craft Supply Co. Funny Bums Animals Assortment Soft Plush Stuffed Crinkle Cozy Cuddling Dog Medium Toys with Squeakers 3 Pack,Pet Craft Supply,Dogs,Toys,,3.4,22,1,,10.660680334159109,2976.0,3660.0,54.0
B0014H4JN2,"Second Nature Dog Litter Pan, 1-Count Standard Pan",Second Nature,Dogs,Litter & Housebreaking,,3.3,22,1,,10.347130912566193,2976.0,3660.0,54.0
B09XMGC2T2,UHIAESOU Dog Sofa Mat Dog Bed Plush Dog Pad Pet Sofa Cover Soft Warm Non-Slip Washable Dog Mattress with Memory Foam Neck Pillow Suitable for Pet Sleeping (Medium Brown),UHIAESOU,Dogs,Beds & Furniture,39.99,2.9,22,1,0.22738017569878802,9.092933226194534,2976.0,3569.0,54.0
B09F5MDN97,"Pork Lung Bites Dog Treats [12oz/340g] 100% Natural Dog Chews | High Source of Vitamin B6, B12, C, Iron, Cooper & Zinc for Dogs | Great Gift for Small Dogs & Training Treats | SuperCan Made & Packed",SUPER CAN BULLYSTICKS,Dogs,Treats,18.0,4.2,21,2,0.7212432391169404,12.982378304104929,2977.0,3071.0,53.0
B08DFG3HLQ,4 Wheels Pet Stroller Dog Stroller for Small & Medium Cats and Dogs Cat Stroller with Detachable Carrier Cat Dog Cage Stroller Carrier Strolling Cart Travel Folding Carrier with Cup Holder,Best Music Posters,Dogs,Carriers & Travel Products,49.16,4.0,21,1,0.2515087431536466,12.364169813433264,2977.0,3553.0,54.0
B0BLHX36W3,LA LA CAT Santa Sleigh Cat Scratcher | Christmas Cat Scratcher with Santa Hat and Reindeer | Holiday Cat Scratch Pad | Cardboard Cat Scratcher Toy with Grooming Brush | Cat Scratchers for Indoor Cats,LA LA CAT,Cats,Beds & Furniture,81.99,3.8,21,1,0.14326090160704477,11.7459613227616,2977.0,3624.0,54.0
B01GDV5FPE,"Old Mother Hubbard Natural Dog Treats Gourmet Goodies Soft Bakes Soft Dog Treats, Applesauce and Oatmeal, 6 Ounce",Old Mother Hubbard,Dogs,Treats,,3.2,21,1,,9.891335850746612,2977.0,3660.0,54.0
B001HWKC58,OurPets Zig-N-Zag Ball Cat Toy (Colors Vary),Our Pets,Cats,Toys,,2.9,21,1,,8.964023114739117,2977.0,3660.0,54.0
B0C6FBNK47,"EUOTEO Anti Barking Device, Ultrasonic Dog Barking Device, 50 Ft Prevent Dogs Barking, Ultrasound Silencer No Bark Training Control Device, Security for Dogs",EUOTEO,Dogs,Training & Behavior Aids,29.99,5.0,20,1,0.507589602821511,15.222612188617115,2978.0,3309.0,54.0
B009SZU968,"Hagen Bird Charcoal, 4 oz",Hagen,Birds,Health Supplies,,4.8,20,1,,14.61370770107243,2978.0,3660.0,54.0
B07H8Q7Z5N,Zep Pet Stain and Odor Remover 32 Ounce ZUPETODR32 (Case of 12),Zep,Cats,Litter & Housebreaking,59.99,4.8,20,3,0.24360239541711,14.61370770107243,2978.0,3559.0,52.0
B01GRBZPOQ,Best Buy Bones 12 Piece Nature'S Own Pet Chews Duck Feet Bag Treat,Best Buy Bones,Dogs,Treats,11.88,4.7,20,1,1.2044827826010174,14.309255457300088,2978.0,2391.0,54.0
